Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status
kit-biela-gixxer-150-crown,"KIT BIELA ""CROWN"" GIXXER-150",,800800107,,Producto,"andina, Biela, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2796.0,0.0,shopify,64.0,deny,manual,37200.0,,True,True,800800107,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800800107.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-50-akt-125-flex-crown,"KIT PISTON 0,50 ""CROWN"" ""TIPO ORIGINAL""  AKT-125 FLEX",,800700057,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2795.0,0.0,shopify,113.0,deny,manual,29700.0,,True,True,800700057,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700057.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-50-akt-125-flex-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700057.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-piston-0-25-akt-125-flex-crown,"KIT PISTON 0,25 ""CROWN"" ""TIPO ORIGINAL"" (CAJA METALICA) AKT-125 FLEX",,800700056,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2794.0,0.0,shopify,184.0,deny,manual,29700.0,,True,True,800700056,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700056.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-25-akt-125-flex-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700056.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-piston-0-50-fz-2-0-crown,"KIT PISTON 0,50 ""CROWN"" ""TIPO ORIGINAL"" FZ 2.0/SZR 2.0/XTZ-150",,800700397,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2793.0,0.0,shopify,179.0,deny,manual,33600.0,,True,True,800700397,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700397.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-50-fz-2-0-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700397.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-piston-0-25-fz-2-0-crown,"KIT PISTON 0,25 ""CROWN"" ""TIPO ORIGINAL"" FZ 2.0 /SZR 2.0/XTZ-150",,800700396,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2792.0,0.0,shopify,123.0,deny,manual,33600.0,,True,True,800700396,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700396.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-25-fz-2-0-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700396.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-piston-0-50-cb-190r-crown,"KIT PISTON 0,50 ""CROWN"" ""TIPO ORIGINAL"" CB-190R",,800700157,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2791.0,0.0,shopify,127.0,deny,manual,37500.0,,True,True,800700157,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700157.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-50-cb-190r-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700157.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-piston-0-50-cb-160f-crown,"KIT PISTON 0,50 ""CROWN"" ""TIPO ORIGINAL"" CB-160F",,800700147,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2790.0,0.0,shopify,42.0,deny,manual,28150.0,,True,True,800700147,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700147.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-50-cb-160f-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700147.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-piston-0-25-cb-190r-crown,"KIT PISTON 0,25 ""CROWN"" ""TIPO ORIGINAL"" CB-190R",,800700156,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2789.0,0.0,shopify,103.0,deny,manual,37500.0,,True,True,800700156,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700156.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-piston-0-25-cb-190r-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700156.2.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kit-piston-0-25-cb-160f-crown,"KIT PISTON 0.25 CB-160F ""CROWN""",,800700146,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2787.0,0.0,shopify,90.0,deny,manual,28150.0,,True,True,800700146,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800700146.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
tapa-gasolina-akt-125-150ttr-crown,"TAPA GASOLINA ""CROWN"" AKT-125/150TTR / 180- 200 TTR",,800013026,,Producto,"andina, casa800, productos no fabricados, repuestos, Tapa",True,Title,Default Title,,,,,,,,2779.0,0.0,shopify,128.0,deny,manual,34800.0,,True,True,800013026,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800013026.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
tapa-gasolina-akt-125-150ttr-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800013026.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pedal-cambios-eco-deluxe-crown,"PEDAL DE CAMBIOS ""CROWN"" ECO DELUXE/ECO 100+/SPLENDOR",,800012350,,Producto,"andina, casa800, Pedal, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2778.0,0.0,shopify,97.0,deny,manual,11100.0,,True,True,800012350,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800012350.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
pedal-cambios-best-125-crown,"PEDAL DE CAMBIOS ""CROWN"" BEST-125 / VIVA / VIVAX",,800012349,,Producto,"andina, casa800, Pedal, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2777.0,0.0,shopify,0.0,deny,manual,12000.0,,True,True,800012349,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800012349.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
motor-arranque-fz-2-0-crown,"MOTOR DE ARRANQUE ""CROWN"" FZ 2.0 / XTZ150",,800012262,,Producto,"andina, casa800, Motor, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2774.0,0.0,shopify,137.0,deny,manual,57500.0,,True,True,800012262,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800012262.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
llave-gasolina-tvs-100-sport-crown,"LLAVE DE GASOLINA ""CROWN"" TVS-100 SPORT",,800012185,,Producto,"andina, casa800, Llave, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2773.0,0.0,shopify,172.0,deny,manual,12100.0,,True,True,800012185,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800012185.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-guia-tensor-cadenilla-gixxer-150-crown,"KIT GUIA TENSOR CADENILLA X 2 PCS ""CROWN"" GIXXER-150",,800012112,,Producto,"andina, Cadenilla, casa800, Kit, productos no fabricados, repuestos, Tensor",True,Title,Default Title,,,,,,,,2772.0,0.0,shopify,383.0,deny,manual,10800.0,,True,True,800012112,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800012112.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-discos-clutch-xtz-250-x-6-pcs-crown,"KIT DISCOS CLUTCH X6 PCS ""CROWN"" XTZ-250/FZ25 /YBR250",,800011461,,Producto,"andina, casa800, Clutch, Disco, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2771.0,0.0,shopify,18.0,deny,manual,17000.0,,True,True,800011461,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011461.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-discos-clutch-c-90-x-3-pcs-crown,"KIT DISCOS CLUTCH X3 PCS ""CROWN"" C90 / C70 / AKT110 ESPECIAL",,800011440,,Producto,"andina, casa800, Clutch, Disco, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2770.0,0.0,shopify,337.0,deny,manual,7450.0,,True,True,800011440,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011440.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-cunas-direccion-ax-100-crown,"KIT CUNAS DIRECCION ""CROWN"" AX-100",,800011322,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2769.0,0.0,shopify,0.0,deny,manual,11300.0,,True,True,800011322,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011322.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
kit-cunas-direccion-eco-100-crown,"KIT CUNAS DIRECCION ""CROWN"" ECO-100+/AK125SL NKD/AK125-150T",,800011329,,Producto,"andina, casa800, Kit, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2768.0,0.0,shopify,162.0,deny,manual,7900.0,,True,True,800011329,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011329.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
filtro-de-aire-crypton-115fi-crown,"FILTRO DE AIRE ""CROWN"" CRYPTON-115FI",,800011718,,Producto,"andina, casa800, Filtro, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2766.0,0.0,shopify,151.0,deny,manual,13100.0,,True,True,800011718,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011718.3.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
clutc-de-una-via-xtz-250-crown,"CLUTCH DE UNA VIA ""CROWN"" XTZ-250/YBR-250/FAZER-250",,800011106,,Producto,"andina, casa800, Clutch, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2760.0,0.0,shopify,133.0,deny,manual,49900.0,,True,True,800011106,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800011106.1.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
bomba-de-aceite-cbf-125f-crown,"BOMBA DE ACEITE ""CROWN"" CB-125F/CB1",,800010389,,Producto,"andina, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2756.0,0.0,shopify,264.0,deny,manual,20300.0,,True,True,800010389,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010389.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
bomba-de-aceite-cbf-125f-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010389.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bomba-de-aceite-akt-125-flex-crown,"BOMBA DE ACEITE ""CROWN"" AKT-125 FLEX",,800010396,,Producto,"andina, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2755.0,0.0,shopify,184.0,deny,manual,19200.0,,True,True,800010396,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010396.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
bomba-de-aceite-agility-125-crown,"BOMBA DE ACEITE ""CROWN"" AGILITY-125/DYNAMIC MODELO VIEJO",,800010408,,Producto,"andina, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2754.0,0.0,shopify,114.0,deny,manual,12900.0,,True,True,800010408,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010408.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
bomba-de-aceite-agility-125-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010408.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bobina-de-alta-akt-110-crown,"BOBINA DE ALTA ""CROWN"" AKT-110",,800010371,,Producto,"andina, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2753.0,0.0,shopify,33.0,deny,manual,12450.0,,True,True,800010371,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010371.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
bobina-de-alta-akt-110-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010371.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balancin-admision-escape-fz-2-0-crown,"BALANCIN ADM / ESC X 2 PCS ""CROWN"" FZ 2.0 / SZ-RR / XTZ150",,800010233,,Producto,"andina, Balancín, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2750.0,0.0,shopify,45.0,deny,manual,30800.0,,True,True,800010233,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010233.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
balancin-admision-escape-fz-2-0-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010233.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balancin-admision-escape-cb-125f-crown,"BALANCIN ADM/ESC X2 PCS""CROWN"" CB-125F/CB-1/CB-1 PRO",,800010213,,Producto,"andina, Balancín, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2749.0,0.0,shopify,201.0,deny,manual,28700.0,,True,True,800010213,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010213.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
balancin-admision-escape-cb-125f-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010213.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balancin-admision-escape-gixxer-150-crown,"BALANCIN ADM / ESC X 2 PCS ""CROWN"" GIXXER-150",,800010228,,Producto,"andina, Balancín, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2748.0,0.0,shopify,112.0,deny,manual,31800.0,,True,True,800010228,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010228.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
balancin-admision-escape-gixxer-150-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010228.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balancin-admision-escape-crypton-115-crown,"BALANCIN ADMISION ESCAPE X 2 PCS ""CROWN"" CRYPTON-115",,800010230,,Producto,"andina, Balancín, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2747.0,0.0,shopify,8.0,deny,manual,11820.0,,True,True,800010230,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010230.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
balancin-admision-escape-crypton-115-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010230.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
balancin-admision-escape-cb-190r-crown,"BALANCIN ADM / ESC X 2 PCS ""CROWN"" CB-190R/XRE-190/XR190/CB16",,800010214,,Producto,"Balancín, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2746.0,0.0,shopify,66.0,deny,manual,32400.0,,True,True,800010214,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010214.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
balancin-admision-escape-cb-190r-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010214.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
elemento-filtro-aire-eco-100-crown-1,"FILTRO DE AIRE (ESPUMA) ECO-100 ""CROWN""",,600011625,,Producto,"andina, casa600, Filtro, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2745.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,600011625,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/600011625.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
balancin-admision-escape-wave-110-crown,"BALANCIN ADM / ESC X 2 PCS ""CROWN"" WAVE-110",,800010215,,Producto,"andina, Balancín, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2744.0,0.0,shopify,213.0,deny,manual,31500.0,,True,True,800010215,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010215.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
balancin-admision-escape-wave-110-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010215.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
automatico-trasero-completo-agility-125-crown,"AUTOMATICO TRASERO ""CROWN"" AGILITY-125/NAVI-110/DYNAMIC-125/SCOOTER-125 CHINA",,800010189,,Producto,"andina, Automático Trasero, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2743.0,0.0,shopify,67.0,deny,manual,134600.0,,True,True,800010189,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010189.3.JPG,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
arbol-de-levas-fz-2-0-crown,"ARBOL DE LEVAS ""CROWN"" FZ 2.0 / SZ-RR / XTZ150",,800010163,,Producto,"andina, casa800, productos no fabricados, repuestos, Árbol de Levas",True,Title,Default Title,,,,,,,,2742.0,0.0,shopify,188.0,deny,manual,42500.0,,True,True,800010163,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010163.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
arbol-de-levas-fz-2-0-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010163.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arbol-de-levas-tvs-100-sport-crown,"ARBOL DE LEVAS ""CROWN"" TVS-100 SPORT",,800010173,,Producto,"andina, casa800, productos no fabricados, repuestos, Árbol de Levas",True,Title,Default Title,,,,,,,,2741.0,0.0,shopify,96.0,deny,manual,29500.0,,True,True,800010173,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010173.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
arbol-de-levas-tvs-100-sport-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010173.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arbol-de-levas-gixxer-150-crown,"ARBOL DE LEVAS ""CROWN"" GIXXER-150",,800010174,,Producto,"andina, casa800, productos no fabricados, repuestos, Árbol de Levas",True,Title,Default Title,,,,,,,,2740.0,0.0,shopify,18.0,deny,manual,40700.0,,True,True,800010174,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010174.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
arbol-de-levas-gixxer-150-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010174.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arbol-de-levas-akt-110-crown,"ARBOL DE LEVAS ""CROWN"" AKT-110S",,800010169,,Producto,"andina, casa800, productos no fabricados, repuestos, Árbol de Levas",True,Title,Default Title,,,,,,,,2739.0,0.0,shopify,58.0,deny,manual,25300.0,,True,True,800010169,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010169.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
arbol-de-levas-akt-110-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010169.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arbol-de-levas-cb-190r-crown,"ARBOL DE LEVAS ""CROWN"" CB-190R/XRE-190 /XR190",,800010141,,Producto,"andina, casa800, productos no fabricados, repuestos, Árbol de Levas",True,Title,Default Title,,,,,,,,2738.0,0.0,shopify,23.0,deny,manual,36900.0,,True,True,800010141,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010141.1.png,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
arbol-de-levas-cb-190r-crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010141.2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pinon-velocimetro-discover-100s-crown,"PIÑON VELOCIMETRO DISCOVER-100S ""CROWN""",,600012494,,Producto,"andina, casa600, Disco, Piñón, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2737.0,0.0,shopify,170.0,deny,manual,2100.0,,True,True,600012494,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/600012494.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
barra-telescopica-juego-x-2-fz-16-crown,"BARRA TELESCOPICA CON TAPON X2 PCS ""CROWN"" FZ-16/FAZER-160",,800010325,,Producto,"andina, Barra Telescópica, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2735.0,0.0,shopify,126.0,deny,manual,123000.0,,True,True,800010325,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010325.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
barra-telescopica-juego-x-2-eco-deluxe-crown,"BARRA TELESCOPICA CON TAPON X2 PCS ""CROWN"" ECO DELUXE/ECO-100/SPLENDOR-NXG",,800010301,,Producto,"andina, Barra Telescópica, casa800, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2734.0,0.0,shopify,417.0,deny,manual,82200.0,,True,True,800010301,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800010301.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
pastillas-de-freno-traseras-xtz-250-crown,"PASTILLAS DE FRENO TRAS X 2 PCS ""CROWN"" ""SEMI-METALIZADAS"" XTZ",,800500020,,Producto,"andina, casa800, Pastillas, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2733.0,0.0,shopify,121.0,deny,manual,6200.0,,True,True,800500020,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800500020.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
pastillas-de-freno-delanteras-viva-r-crown,"PASTILLAS DE FRENO DEL X 2 PCS ""CROWN"" ""SEMI-METALIZADAS"" VIVA",,800500027,,Producto,"andina, casa800, Pastillas, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2731.0,0.0,shopify,38.0,deny,manual,4950.0,,True,True,800500027,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800500027.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
pastillas-de-freno-delanteras-ts-125cr-crown,"PASTILLAS DE FRENO DEL X 2 PCS ""CROWN"" ""SEMI-METALIZADAS"" TS-1",,800500024,,Producto,"andina, casa800, Pastillas, productos no fabricados, repuestos",True,Title,Default Title,,,,,,,,2730.0,0.0,shopify,209.0,deny,manual,6100.0,,True,True,800500024,https://raw.githubusercontent.com/JuanSebastianMontoyaFranco/Imagenes/main/Originales2/800500024.jpg,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active
