Handle,Title,Body (HTML),Vendor,ORDEN,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status
valvula-admision-escape-x-2-und-pulsar-200-ns-crown,"91.0.500013373 VALVULA ADMISION ESCAPE X 2 Und. PULSAR-200 NS ""CROWN""",,500013373,,,Producto,"Andina, Productos, Repuestos, Válvulas Plus",False,Title,Default Title,,,,,,,,865.0,0.0,shopify,0.0,deny,manual,11300.0,,True,True,500013373,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
valvula-admision-escape-libero-110-crown,"91.0.500013367 VALVULA ADMISION ESCAPE LIBERO 110 ""CROWN""",,500013367,,,Producto,"Andina, Productos, Repuestos, Válvulas Plus",False,Title,Default Title,,,,,,,,864.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500013367,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
trompo-stop-trasero-c100-wave-crown,"nan.500013149 TROMPO STOP TRASERO C100 WAVE ""CROWN""",,500013149,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,863.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500013149,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
trompo-stop-trasero-eco-deluxe-crown,"nan.500013148 TROMPO STOP TRASERO ECO DELUXE ""CROWN""",,500013148,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,862.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500013148,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
switche-neutro-eco100-bolsa-x-5-crown,"85.0.500013136 SWITCHE NEUTRO ECO100   (BOLSA X 5) ""CROWN""",,500013136,,,Producto,"Andina, Productos, Repuestos, Switche, Switches",False,Title,Default Title,,,,,,,,861.0,0.0,shopify,0.0,deny,manual,2488.0,,True,True,500013136,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
tornillo-tubo-tensor-tornillo-flauta-tensora-c70-crown,"43.0.500013116 TORNILLO TUBO TENSOR (TORNILLO FLAUTA TENSORA) C70 ""CROWN""",,500013116,,,Producto,"Andina, Flauta, Productos, Repuestos, Tensor",False,Title,Default Title,,,,,,,,860.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500013116,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
tornillo-guia-cadenilla-cd100-crown-1,"44.0.500013114 TORNILLO GUIA CADENILLA CD100 ""CROWN""",,500013114,,,Producto,"Andina, Cadenilla, Guías, Productos, Repuestos",False,Title,Default Title,,,,,,,,859.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500013114,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
tornillo-4-x-25-universal-crown,"nan.500013083 TORNILLO 4 X 25 UNIVERSAL ""CROWN""",,500013083,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,858.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500013083,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
tensor-cadenilla-libero-110-crown,"nan.500013072 TENSOR CADENILLA LIBERO 110 ""CROWN""",,500013072,,,Producto,"Andina, Cadenilla, Productos, Repuestos, Tensor",False,Title,Default Title,,,,,,,,857.0,0.0,shopify,0.0,deny,manual,3950.0,,True,True,500013072,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
tensor-cadena-derecho-pulsar-crown,"15.0.500013052 TENSOR CADENA DERECHO PULSAR ""CROWN""",,500013052,,,Producto,"Andina, Cadenas, Productos, Repuestos, Tensor, Tensor Cadena",False,Title,Default Title,,,,,,,,856.0,0.0,shopify,0.0,deny,manual,4594.0,,True,True,500013052,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
tensor-cadena-izquierdo-pulsar-crown,"15.0.500013051 TENSOR CADENA IZQUIERDO PULSAR ""CROWN""",,500013051,,,Producto,"Andina, Cadenas, Productos, Repuestos, Tensor, Tensor Cadena",False,Title,Default Title,,,,,,,,855.0,0.0,shopify,0.0,deny,manual,4594.0,,True,True,500013051,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
tapa-gasolina-con-llave-eco-deluxe-crown-1,"60.0.500012986 TAPA GASOLINA CON LLAVE ECO DELUXE ""CROWN""",,500012986,,,Producto,"Andina, Llave, Llaves Gasolina, Productos, Repuestos, Tapa, Tapa Gasolina",False,Title,Default Title,,,,,,,,854.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012986,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
tapa-gasolina-con-llave-cb-110-crown-1,"60.0.500012985 TAPA GASOLINA CON LLAVE CB-110 ""CROWN""",,500012985,,,Producto,"Andina, Llave, Llaves Gasolina, Productos, Repuestos, Tapa, Tapa Gasolina",False,Title,Default Title,,,,,,,,853.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012985,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
switche-freno-delantero-boxer-k-tec-crown,"85.0.500012976 SWITCHE FRENO DELANTERO BOXER K-TEC ""CROWN""",,500012976,,,Producto,"Andina, Productos, Repuestos, Switche, Switches",False,Title,Default Title,,,,,,,,852.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012976,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
switche-freno-delantero-cd100-crown,"85.0.500012972 SWITCHE FRENO DELANTERO CD100 ""CROWN""",,500012972,,,Producto,"Andina, Productos, Repuestos, Switche, Switches",False,Title,Default Title,,,,,,,,851.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012972,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
switche-de-clutch-fz-16-crown,"27.0.500012971 SWITCHE DE CLUTCH FZ-16 ""CROWN""",,500012971,,,Producto,"Andina, Clutch, Productos, Repuestos, Switche, Switches",False,Title,Default Title,,,,,,,,850.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012971,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
switche-arranque-electrico-discover-135-crown,"85.0.500012940 SWITCHE ARRANQUE ELECTRICO DISCOVER 135 ""CROWN""",,500012940,,,Producto,"Andina, Disco, Productos, Repuestos, Switche, Switches",False,Title,Default Title,,,,,,,,849.0,0.0,shopify,0.0,deny,manual,11021.0,,True,True,500012940,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
soporte-manigueta-derecha-yd110-libero-crown,"62.0.500012931 SOPORTE MANIGUETA DERECHA YD110 LIBERO ""CROWN""",,500012931,,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos, Soportes",False,Title,Default Title,,,,,,,,848.0,0.0,shopify,0.0,deny,manual,2980.0,,True,True,500012931,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
soporte-manigueta-izquier-boxer-ct-k-te-crown,"62.0.500012917 SOPORTE MANIGUETA IZQUIER BOXER CT/K-TE ""CROWN""",,500012917,,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos, Soportes",False,Title,Default Title,,,,,,,,847.0,0.0,shopify,0.0,deny,manual,3966.0,,True,True,500012917,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
soporte-manigueta-derecha-boxer-ct-k-te-crown,"62.0.500012916 SOPORTE MANIGUETA DERECHA BOXER CT /K-TE ""CROWN""",,500012916,,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos, Soportes",False,Title,Default Title,,,,,,,,846.0,0.0,shopify,0.0,deny,manual,3966.0,,True,True,500012916,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
soporte-manigueta-izquierda-splendor-nxg-starter-crown,"62.0.500012914 SOPORTE MANIGUETA IZQUIERDA SPLENDOR NXG STARTER ""CROWN""",,500012914,,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos, Soportes",False,Title,Default Title,,,,,,,,845.0,0.0,shopify,0.0,deny,manual,4522.0,,True,True,500012914,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
soporte-manigueta-izquierda-eco-deluxe-patada-crown,"62.0.500012913 SOPORTE MANIGUETA IZQUIERDA ECO DELUXE (PATADA) ""CROWN""",,500012913,,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos, Soportes",False,Title,Default Title,,,,,,,,844.0,0.0,shopify,0.0,deny,manual,4862.0,,True,True,500012913,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
soporte-manigueta-derecha-eco-deluxe-crown,"62.0.500012911 SOPORTE MANIGUETA DERECHA ECO DELUXE ""CROWN""",,500012911,,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos, Soportes",False,Title,Default Title,,,,,,,,843.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012911,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
soporte-manigueta-izquier-cd100-crown,"62.0.500012910 SOPORTE MANIGUETA IZQUIER CD100 ""CROWN""",,500012910,,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos, Soportes",False,Title,Default Title,,,,,,,,842.0,0.0,shopify,0.0,deny,manual,2583.0,,True,True,500012910,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
soporte-manigueta-derecha-cd100-crown,"62.0.500012909 SOPORTE MANIGUETA DERECHA CD100 ""CROWN""",,500012909,,,Producto,"Andina, Manigueta, Maniguetas, Productos, Repuestos, Soportes",False,Title,Default Title,,,,,,,,841.0,0.0,shopify,0.0,deny,manual,3890.0,,True,True,500012909,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
soporte-estribo-izquierdo-cbz160-crown,"84.0.500012902 SOPORTE ESTRIBO IZQUIERDO CBZ160 ""CROWN""",,500012902,,,Producto,"Andina, Productos, Repuestos, Soportes",False,Title,Default Title,,,,,,,,840.0,0.0,shopify,0.0,deny,manual,42197.0,,True,True,500012902,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
soporte-estribo-derecho-cbz160-crown,"84.0.500012901 SOPORTE ESTRIBO DERECHO CBZ160 ""CROWN""",,500012901,,,Producto,"Andina, Productos, Repuestos, Soportes",False,Title,Default Title,,,,,,,,839.0,0.0,shopify,0.0,deny,manual,43873.0,,True,True,500012901,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
sensor-velocidad-con-cable-pulsar-ii-crown,"82.0.500012831 SENSOR VELOCIDAD CON CABLE PULSAR II ""CROWN""",,500012831,,,Producto,"Andina, Productos, Repuestos, Sensor Velocidad",False,Title,Default Title,,,,,,,,838.0,0.0,shopify,0.0,deny,manual,13802.0,,True,True,500012831,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
sincronizador-de-cambios-eco100-crown,"nan.500012820 SINCRONIZADOR DE CAMBIOS ECO100 ""CROWN""",,500012820,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,837.0,0.0,shopify,0.0,deny,manual,4545.0,,True,True,500012820,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
seguro-tapa-lateral-boxer-ct100-tec-crown,"79.0.500012690 SEGURO TAPA LATERAL BOXER CT100 TEC ""CROWN""",,500012690,,,Producto,"Andina, Productos, Repuestos, Seguro Tapa Lateral, Tapa",False,Title,Default Title,,,,,,,,836.0,0.0,shopify,0.0,deny,manual,4985.0,,True,True,500012690,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
canastilla-de-clutch-boxer-ct-100-crown,"20.0.500012665 CANASTILLA DE CLUTCH BOXER CT 100 ""CROWN""",,500012665,,,Producto,"Andina, Canastilla, Clutch, Productos, Repuestos",False,Title,Default Title,,,,,,,,835.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012665,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reten-eje-leva-clutch-12x20x5-boxer-ct-100-crown,"27.0.500012657 RETEN EJE LEVA CLUTCH 12X20X5 BOXER CT-100 ""CROWN""",,500012657,,,Producto,"Andina, Clutch, Eje, Productos, Repuestos, Retenes",False,Title,Default Title,,,,,,,,834.0,0.0,shopify,0.0,deny,manual,630.0,,True,True,500012657,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reposapie-pasajero-izquierdo-ybr-125-crown,"75.0.500012644 REPOSAPIE PASAJERO  IZQUIERDO YBR-125 ""CROWN""",,500012644,,,Producto,"Andina, Productos, Reposapie, Repuestos",False,Title,Default Title,,,,,,,,833.0,0.0,shopify,0.0,deny,manual,4670.0,,True,True,500012644,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reposapie-pasajero-derecho-ybr-125-crown,"75.0.500012643 REPOSAPIE PASAJERO DERECHO YBR-125 ""CROWN""",,500012643,,,Producto,"Andina, Productos, Reposapie, Repuestos",False,Title,Default Title,,,,,,,,832.0,0.0,shopify,0.0,deny,manual,4670.0,,True,True,500012643,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reposapie-pasajero-izquierdo-fz-16-inyection-crown,"75.0.500012642 REPOSAPIE PASAJERO IZQUIERDO FZ-16 INYECTION ""CROWN""",,500012642,,,Producto,"Andina, Productos, Reposapie, Repuestos",False,Title,Default Title,,,,,,,,831.0,0.0,shopify,0.0,deny,manual,5800.0,,True,True,500012642,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reposapie-pasajero-derecho-fz-16-inyection-crown,"75.0.500012641 REPOSAPIE PASAJERO DERECHO FZ-16 INYECTION ""CROWN""",,500012641,,,Producto,"Andina, Productos, Reposapie, Repuestos",False,Title,Default Title,,,,,,,,830.0,0.0,shopify,0.0,deny,manual,5800.0,,True,True,500012641,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reposapie-conductor-izquierdo-inyeccion-fz-16-crown,"75.0.500012640 REPOSAPIE CONDUCTOR IZQUIERDO (INYECCION) FZ-16 ""CROWN""",,500012640,,,Producto,"Andina, Productos, Reposapie, Repuestos",False,Title,Default Title,,,,,,,,829.0,0.0,shopify,0.0,deny,manual,9700.0,,True,True,500012640,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reposapie-conductor-derecho-inyeccion-fz-16-crown,"75.0.500012639 REPOSAPIE CONDUCTOR DERECHO (INYECCION) FZ-16 ""CROWN""",,500012639,,,Producto,"Andina, Productos, Reposapie, Repuestos",False,Title,Default Title,,,,,,,,828.0,0.0,shopify,0.0,deny,manual,9700.0,,True,True,500012639,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reposapie-trasero-x-2-pcs-boxer-ct100-tec-crown,"75.0.500012635 REPOSAPIE TRASERO X 2 PCS BOXER CT100 TEC ""CROWN""",,500012635,,,Producto,"Andina, Productos, Reposapie, Repuestos",False,Title,Default Title,,,,,,,,827.0,0.0,shopify,0.0,deny,manual,6488.0,,True,True,500012635,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reposapie-del-tras-x-2-pcs-cbf150-crown,"75.0.500012630 REPOSAPIE DEL-TRAS X 2 PCS CBF150 ""CROWN""",,500012630,,,Producto,"Andina, Productos, Reposapie, Repuestos",False,Title,Default Title,,,,,,,,826.0,0.0,shopify,0.0,deny,manual,9339.0,,True,True,500012630,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reposapie-trasero-completo-eco100-pareja-crown,"75.0.500012625 REPOSAPIE TRASERO COMPLETO ECO100 (PAREJA) ""CROWN""",,500012625,,,Producto,"Andina, Productos, Reposapie, Repuestos",False,Title,Default Title,,,,,,,,825.0,0.0,shopify,0.0,deny,manual,7828.0,,True,True,500012625,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reposapie-central-izquierdo-completo-eco100-crown,"75.0.500012624 REPOSAPIE CENTRAL IZQUIERDO COMPLETO ECO100 ""CROWN""",,500012624,,,Producto,"Andina, Productos, Reposapie, Repuestos",False,Title,Default Title,,,,,,,,824.0,0.0,shopify,0.0,deny,manual,4729.0,,True,True,500012624,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
reposapie-central-derecho-completo-eco100-crown,"75.0.500012623 REPOSAPIE CENTRAL DERECHO COMPLETO ECO100 ""CROWN""",,500012623,,,Producto,"Andina, Productos, Reposapie, Repuestos",False,Title,Default Title,,,,,,,,823.0,0.0,shopify,0.0,deny,manual,4729.0,,True,True,500012623,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
regulador-rectificador-tvs-100-sport-crown-1,"73.0.500012622 REGULADOR RECTIFICADOR TVS-100 SPORT ""CROWN""",,500012622,,,Producto,"Andina, Productos, Regulador, Reguladores, Repuestos",False,Title,Default Title,,,,,,,,822.0,0.0,shopify,0.0,deny,manual,18300.0,,True,True,500012622,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
regulador-6-terminales-pulsar-ii-crown,"73.0.500012621 REGULADOR 6 TERMINALES PULSAR II ""CROWN""",,500012621,,,Producto,"Andina, Productos, Regulador, Reguladores, Repuestos",False,Title,Default Title,,,,,,,,821.0,0.0,shopify,0.0,deny,manual,20700.0,,True,True,500012621,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
regulador-rectificador-boxer-ct-crown,"73.0.500012620 REGULADOR RECTIFICADOR BOXER CT ""CROWN""",,500012620,,,Producto,"Andina, Productos, Regulador, Reguladores, Repuestos",False,Title,Default Title,,,,,,,,820.0,0.0,shopify,0.0,deny,manual,19700.0,,True,True,500012620,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
regulador-rectificador-boxer-k-tec-crown,"73.0.500012619 REGULADOR RECTIFICADOR BOXER K-TEC ""CROWN""",,500012619,,,Producto,"Andina, Productos, Regulador, Reguladores, Repuestos",False,Title,Default Title,,,,,,,,819.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012619,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
regulador-rectificador-4-termina-discover-crown,"73.0.500012618 REGULADOR RECTIFICADOR 4 TERMINA DISCOVER ""CROWN""",,500012618,,,Producto,"Andina, Disco, Productos, Regulador, Reguladores, Repuestos",False,Title,Default Title,,,,,,,,818.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012618,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
relay-arranque-discover-135-crown,"74.0.500012613 RELAY ARRANQUE DISCOVER 135 ""CROWN""",,500012613,,,Producto,"Andina, Disco, Productos, Relay, Repuestos",False,Title,Default Title,,,,,,,,817.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012613,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
porta-sprocket-pulsar-135-ls-crown,"72.0.500012465 PORTA SPROCKET PULSAR-135 LS ""CROWN""",,500012465,,,Producto,"Andina, Porta, Porta Sprocket, Productos, Repuestos",False,Title,Default Title,,,,,,,,816.0,0.0,shopify,0.0,deny,manual,21637.0,,True,True,500012465,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
porta-sprocket-cb-110-crown,"72.0.500012459 PORTA SPROCKET CB-110 ""CROWN""",,500012459,,,Producto,"Andina, Porta, Porta Sprocket, Productos, Repuestos",False,Title,Default Title,,,,,,,,815.0,0.0,shopify,0.0,deny,manual,24884.0,,True,True,500012459,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
porta-sprocket-eco-deluxe-crown,"72.0.500012458 PORTA SPROCKET ECO DELUXE ""CROWN""",,500012458,,,Producto,"Andina, Porta, Porta Sprocket, Productos, Repuestos",False,Title,Default Title,,,,,,,,814.0,0.0,shopify,0.0,deny,manual,15367.0,,True,True,500012458,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
portabandas-trasero-boxer-ct100-crown,"71.0.500012443 PORTABANDAS TRASERO BOXER CT100 ""CROWN""",,500012443,,,Producto,"Andina, Porta, Portabandas, Productos, Repuestos",False,Title,Default Title,,,,,,,,813.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012443,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-velocimetro-x-2-und-discover-crown,"nan.500012425 PINON VELOCIMETRO X 2 Und. DISCOVER + ""CROWN""",,500012425,,,Producto,"Andina, Disco, Productos, Repuestos",False,Title,Default Title,,,,,,,,812.0,0.0,shopify,0.0,deny,manual,2750.0,,True,True,500012425,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-velocimetro-x-2-und-discover-100-crown,"nan.500012424 PINON VELOCIMETRO X  2 Und. DISCOVER-100 ""CROWN""",,500012424,,,Producto,"Andina, Disco, Productos, Repuestos",False,Title,Default Title,,,,,,,,811.0,0.0,shopify,0.0,deny,manual,2621.0,,True,True,500012424,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-velocimetro-x-2-pcs-boxer-ct100-te-crown,"nan.500012423 PINON VELOCIMETRO X 2 PCS BOXER CT100 TE ""CROWN""",,500012423,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,810.0,0.0,shopify,0.0,deny,manual,2229.0,,True,True,500012423,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-velocimetro-x-2-pcs-c90-cwr-crown,"nan.500012420 PINON VELOCIMETRO X 2 PCS C90 CWR ""CROWN""",,500012420,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,809.0,0.0,shopify,0.0,deny,manual,2853.0,,True,True,500012420,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-velocimetro-x-2-pcs-splendor-crown,"nan.500012419 PINON VELOCIMETRO X 2 PCS SPLENDOR ""CROWN""",,500012419,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,808.0,0.0,shopify,0.0,deny,manual,2833.0,,True,True,500012419,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-velocimetro-x-3-pcs-plastico-eco100-crown,"nan.500012418 PINON VELOCIMETRO X 3 PCS PLASTICO ECO100+ ""CROWN""",,500012418,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,807.0,0.0,shopify,0.0,deny,manual,2055.0,,True,True,500012418,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-caja-3-29t-boxer-k-tec-crown,"nan.500012406 PINON CAJA # 3 29T BOXER K-TEC ""CROWN""",,500012406,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,806.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012406,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-tensor-cadenilla-cd100-original-hero,"nan.500012401 PINON TENSOR CADENILLA CD100 ""ORIGINAL HERO""",,500012401,,,Producto,"Andina, Cadenilla, Productos, Repuestos, Tensor",False,Title,Default Title,,,,,,,,805.0,0.0,shopify,0.0,deny,manual,9785.0,,True,True,500012401,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-guia-cadenilla-cd-110-original-hero,"44.0.500012391 PINON GUIA CADENILLA CD-110 ""ORIGINAL HERO""",,500012391,,,Producto,"Andina, Cadenilla, Guías, Productos, Repuestos",False,Title,Default Title,,,,,,,,804.0,0.0,shopify,0.0,deny,manual,10800.0,,True,True,500012391,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-fuerza-cbf150-crown,"nan.500012390 PINON FUERZA CBF150 ""CROWN""",,500012390,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,803.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012390,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-fuerza-eco100-crown,"nan.500012389 PINON FUERZA ECO100 ""CROWN""",,500012389,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,802.0,0.0,shopify,0.0,deny,manual,17283.0,,True,True,500012389,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-fuerza-cb-110-crown,"nan.500012386 PINON FUERZA CB-110 ""CROWN""",,500012386,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,801.0,0.0,shopify,0.0,deny,manual,20940.0,,True,True,500012386,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
eje-pinon-caja-transmisi-kinetic-crown,"34.0.500012383 EJE PINON CAJA TRANSMISI KINETIC ""CROWN""",,500012383,,,Producto,"Andina, Eje, Ejes Caja, Productos, Repuestos",False,Title,Default Title,,,,,,,,800.0,0.0,shopify,0.0,deny,manual,27544.0,,True,True,500012383,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-caja-doble-kinetic-crown,"nan.500012382 PINON CAJA DOBLE KINETIC ""CROWN""",,500012382,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,799.0,0.0,shopify,0.0,deny,manual,23871.0,,True,True,500012382,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-caja-4-23t-eco100-crown-1,"nan.500012373 PINON CAJA #4 23T ECO100 ""CROWN""",,500012373,,,Producto,"Andina, Productos, Repuestos",False,Title,Default Title,,,,,,,,798.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012373,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pinon-arbol-levas-28t-boxer-ct100tec-crown,"5.0.500012361 PINON ARBOL LEVAS (28T) BOXER CT100TEC ""CROWN""",,500012361,,,Producto,"Andina, DE, Levas, Productos, Repuestos, Árboles de levas",False,Title,Default Title,,,,,,,,797.0,0.0,shopify,0.0,deny,manual,2808.0,,True,True,500012361,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pedal-de-freno-eco-deluxe-crown,"nan.500012352 PEDAL DE FRENO ECO DELUXE ""CROWN""",,500012352,,,Producto,"Andina, Pedal, Productos, Repuestos",False,Title,Default Title,,,,,,,,796.0,0.0,shopify,0.0,deny,manual,9734.0,,True,True,500012352,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
pedal-cambios-doble-splendor-crown,"69.0.500012340 PEDAL CAMBIOS DOBLE SPLENDOR ""CROWN""",,500012340,,,Producto,"Andina, Pedal, Pedales, Productos, Repuestos",False,Title,Default Title,,,,,,,,795.0,0.0,shopify,0.0,deny,manual,0.0,,True,True,500012340,,,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,draft
