Handle,Codigo,Title,Grupo,Body (HTML),Vendor,Product Category,Type,Tags,Tags Formula,Tags v2,Formula,Tags v3,Formula.1,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status,Title_Final,Observacion
anillos-0-25-tvs-100-sport-crown,800600511.0,"ANILLOS X5 PCS 0,25 ""CROWN"" TVS-100 SPORT",2,,800600511.0,,Producto,"ANILLOS, TVS-100 SPORT","ANILLOS, TVS-100 SPORT",ANILLOS,ANILLOS,TVS-100 SPORT,TVS-100 SPORT,True,Title,Default Title,,,,,,,,800600511.0,0.0,shopify,0.0,deny,manual,9995.0,,True,True,800600511.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600511.jpg?v=1753257762,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.088.ANILLOS X5 PCS 0,25 ""CROWN"" TVS-100 SPORT",
anillos-0-25-wave-110-crown,800600161.0,"ANILLOS X5 PCS 0,25 ""CROWN"" WAVE-110/S",2,,800600161.0,,Producto,"ANILLOS, WAVE-110, S","ANILLOS, WAVE-110, S",ANILLOS,ANILLOS,"WAVE-110, S",WAVE-110 / S,True,Title,Default Title,,,,,,,,800600161.0,0.0,shopify,68.0,deny,manual,10100.0,,True,True,800600161.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600161.jpg?v=1753256960,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.035.ANILLOS X5 PCS 0,25 ""CROWN"" WAVE-110/S",
anillos-0-25-ybr-125-crown,800600361.0,"ANILLOS X5 PCS 0,25 ""CROWN"" YBR-125/LIBERO-125/XTZ-125",2,,800600361.0,,Producto,"ANILLOS, YBR-125, LIBERO-125, XTZ-125","ANILLOS, YBR-125, LIBERO-125, XTZ-125",ANILLOS,ANILLOS,"YBR-125, LIBERO-125, XTZ-125",YBR-125/LIBERO-125/XTZ-125,True,Title,Default Title,,,,,,,,800600361.0,0.0,shopify,63.0,deny,manual,10400.0,,True,True,800600361.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600361.jpg?v=1753257775,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.065.ANILLOS X5 PCS 0,25 ""CROWN"" YBR-125/LIBERO-125/XTZ-125",
anillos-0-50-ax-100-crown,800600432.0,"ANILLOS X5 PCS 0,50 ""CROWN"" AX-100",2,,800600432.0,,Producto,"ANILLOS, AX-100","ANILLOS, AX-100",ANILLOS,ANILLOS,AX-100,AX-100,True,Title,Default Title,,,,,,,,800600432.0,0.0,shopify,0.0,deny,manual,8995.0,,True,True,800600432.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600432.jpg?v=1753257767,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.075.ANILLOS X5 PCS 0,50 ""CROWN"" AX-100",
anillos-0-50-ax-4-crown,800600442.0,"ANILLOS X5 PCS 0,50 ""CROWN"" AX-4/VIVA-R",2,,800600442.0,,Producto,"ANILLOS, AX-4, VIVA-R","ANILLOS, AX-4, VIVA-R",ANILLOS,ANILLOS,"AX-4, VIVA-R",AX-4/VIVA-R,True,Title,Default Title,,,,,,,,800600442.0,0.0,shopify,0.0,deny,manual,8200.0,,True,True,800600442.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600442.jpg?v=1753257487,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.079.ANILLOS X5 PCS 0,50 ""CROWN"" AX-4/VIVA-R",
anillos-0-50-cbf-125-crown,800600142.0,"ANILLOS X5 PCS 0,50 ""CROWN"" CBF-125/MRX-125/CB125 POWER SPORT/XR-125 BRIO",2,,800600142.0,,Producto,"ANILLOS, CBF-125, MRX-125, CB125 POWER SPORT, XR-125 BRIO","ANILLOS, CBF-125, MRX-125, CB125 POWER SPORT, XR-125 BRIO",ANILLOS,ANILLOS,"CBF-125, MRX-125, CB125 POWER SPORT, XR-125 BRIO",CBF-125/MRX-125/CB125 POWER SPORT/XR-125 BRIO,True,Title,Default Title,,,,,,,,800600142.0,0.0,shopify,68.0,deny,manual,10100.0,,True,True,800600142.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600142.jpg?v=1753257806,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.026.ANILLOS X5 PCS 0,50 ""CROWN"" CBF-125/MRX-125/CB125 POWER SPORT/XR-125 BRIO",
anillos-0-50-cbf-150-crown,800600152.0,"ANILLOS X5 PCS 0,50 ""CROWN"" CBF-150/THRILLER/INVICTA-150/XR-150L/MRX-150",2,,800600152.0,,Producto,"ANILLOS, CBF-150, THRILLER, INVICTA-150,  XR-150L,  MRX-150","ANILLOS, CBF-150, THRILLER, INVICTA-150,  XR-150L,  MRX-150",ANILLOS,ANILLOS,"CBF-150, THRILLER, INVICTA-150,  XR-150L,  MRX-150",CBF-150 / THRILLER / INVICTA-150/ XR-150L/ MRX-150,True,Title,Default Title,,,,,,,,800600152.0,0.0,shopify,0.0,deny,manual,9600.0,,True,True,800600152.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600152.jpg?v=1753257801,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.033.ANILLOS X5 PCS 0,50 ""CROWN"" CBF-150/THRILLER/INVICTA-150/XR-150L/MRX-150",
anillos-0-50-discover-100m-crown,800600182.0,"ANILLOS X5 PCS 0,50 ""CROWN"" DISCOVER-100M",2,,800600182.0,,Producto,"ANILLOS, DISCOVER-100M, DISCOVER-110","ANILLOS, DISCOVER-100M, DISCOVER-110",ANILLOS,ANILLOS,"DISCOVER-100M, DISCOVER-110",DISCOVER-100M/DISCOVER-110,True,Title,Default Title,,,,,,,,800600182.0,0.0,shopify,88.0,deny,manual,9750.0,,True,True,800600182.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600182.jpg?v=1753256970,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.046.ANILLOS X5 PCS 0,50 ""CROWN"" DISCOVER-100M",
anillos-0-50-discover-125-st-crown,800600212.0,"ANILLOS X5 PCS 0,50 ""CROWN"" DISCOVER-125 ST",2,,800600212.0,,Producto,"ANILLOS, DISCOVER-125  ST","ANILLOS, DISCOVER-125  ST",ANILLOS,ANILLOS,DISCOVER-125  ST,DISCOVER-125  ST,True,Title,Default Title,,,,,,,,800600212.0,0.0,shopify,109.0,deny,manual,11140.0,,True,True,800600212.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600212.jpg?v=1753257786,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.055.ANILLOS X5 PCS 0,50 ""CROWN"" DISCOVER-125 ST",
anillos-0-50-fz-16-crown,800600372.0,"ANILLOS X5 PCS 0,50 ""CROWN"" FZ-16/FAZER-160/SZR-160",2,,800600372.0,,Producto,ANILLOS,", ",,,,,True,Title,Default Title,,,,,,,,800600372.0,0.0,shopify,0.0,deny,manual,12950.0,,True,True,800600372.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600372.jpg?v=1753257769,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.069.ANILLOS X5 PCS 0,50 ""CROWN"" FZ-16/FAZER-160/SZR-160",
anillos-0-50-gn-125h-crown,800600452.0,"ANILLOS X5 PCS 0,50 ""CROWN"" GN-125H/GS-125",2,,800600452.0,,Producto,"ANILLOS, GN-125H, GS-125","ANILLOS, GN-125H, GS-125",ANILLOS,ANILLOS,"GN-125H, GS-125",GN-125H/GS-125,True,Title,Default Title,,,,,,,,800600452.0,0.0,shopify,100.0,deny,manual,10800.0,,True,True,800600452.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600452.jpg?v=1753257482,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.082.ANILLOS X5 PCS 0,50 ""CROWN"" GN-125H/GS-125",
anillos-0-50-libero-110-crown,800600392.0,"ANILLOS X5 PCS 0,50 ""CROWN"" LIBERO-110",2,,800600392.0,,Producto,"ANILLOS, LIBERO-110","ANILLOS, LIBERO-110",ANILLOS,ANILLOS,LIBERO-110,LIBERO-110,True,Title,Default Title,,,,,,,,800600392.0,0.0,shopify,0.0,deny,manual,6514.0,,True,True,800600392.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600392.jpg?v=1753257492,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.074.ANILLOS X5 PCS 0,50 ""CROWN"" LIBERO-110",
anillos-0-50-pulsar-135-ls-crown,800600242.0,"ANILLOS X5 PCS 0,50 ""CROWN"" PULSAR 135 LS",2,,800600242.0,,Producto,"ANILLOS, PULSAR 135 LS","ANILLOS, PULSAR 135 LS",ANILLOS,ANILLOS,PULSAR 135 LS,PULSAR 135 LS,True,Title,Default Title,,,,,,,,800600242.0,0.0,shopify,45.0,deny,manual,11100.0,,True,True,800600242.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600242.jpg?v=1753257781,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.058.ANILLOS X5 PCS 0,50 ""CROWN"" PULSAR 135 LS",
anillos-0-50-pulsar-180-crown,800600252.0,"ANILLOS X5 PCS 0,50 ""CROWN"" PULSAR-180",2,,800600252.0,,Producto,"ANILLOS, PULSAR-180","ANILLOS, PULSAR-180",ANILLOS,ANILLOS,PULSAR-180,PULSAR-180,True,Title,Default Title,,,,,,,,800600252.0,0.0,shopify,84.0,deny,manual,10800.0,,True,True,800600252.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600252.jpg?v=1753256964,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.061.ANILLOS X5 PCS 0,50 ""CROWN"" PULSAR-180",
anillos-0-50-tvs-100-sport-crown,800600512.0,"ANILLOS X5 PCS 0,50 ""CROWN"" TVS-100 SPORT",2,,800600512.0,,Producto,"ANILLOS, TVS-100 SPORT","ANILLOS, TVS-100 SPORT",ANILLOS,ANILLOS,TVS-100 SPORT,TVS-100 SPORT,True,Title,Default Title,,,,,,,,800600512.0,0.0,shopify,145.0,deny,manual,9995.0,,True,True,800600512.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600512.jpg?v=1753257761,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.089.ANILLOS X5 PCS 0,50 ""CROWN"" TVS-100 SPORT",
anillos-0-50-ybr-125-crown,800600362.0,"ANILLOS X5 PCS 0,50 ""CROWN"" YBR-125/LIBERO-125/XTZ-125",2,,800600362.0,,Producto,"ANILLOS, YBR-125, LIBERO-125, XTZ-125","ANILLOS, YBR-125, LIBERO-125, XTZ-125",ANILLOS,ANILLOS,"YBR-125, LIBERO-125, XTZ-125",YBR-125/LIBERO-125/XTZ-125,True,Title,Default Title,,,,,,,,800600362.0,0.0,shopify,67.0,deny,manual,10400.0,,True,True,800600362.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600362.jpg?v=1753257774,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.066.ANILLOS X5 PCS 0,50 ""CROWN"" YBR-125/LIBERO-125/XTZ-125",
anillos-0-75-tvs-100-sport-crown,800600513.0,"ANILLOS X5 PCS 0,75 ""CROWN"" TVS-100 SPORT",2,,800600513.0,,Producto,"ANILLOS, TVS-100 SPORT","ANILLOS, TVS-100 SPORT",ANILLOS,ANILLOS,TVS-100 SPORT,TVS-100 SPORT,True,Title,Default Title,,,,,,,,800600513.0,0.0,shopify,22.0,deny,manual,9162.0,,True,True,800600513.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600513.jpg?v=1753257759,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.090.ANILLOS X5 PCS 0,75 ""CROWN"" TVS-100 SPORT",
anillos-0-25-akt-125ttr-crown,800600021.0,"ANILLOS X5 PCS 0.25 ""CROWN"" AKT-125 TTR/NKD-125R/NXR-125 BROSS",2,,800600021.0,,Producto,"ANILLOS, AKT-125 TTR, NKD-125R, NXR-125 BROSS","ANILLOS, AKT-125 TTR, NKD-125R, NXR-125 BROSS",ANILLOS,ANILLOS,"AKT-125 TTR, NKD-125R, NXR-125 BROSS",AKT-125 TTR/NKD-125R/NXR-125 BROSS,True,Title,Default Title,,,,,,,,800600021.0,0.0,shopify,233.0,deny,manual,9750.0,,True,True,800600021.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600021.jpg?v=1753257834,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.007.ANILLOS X5 PCS 0.25 ""CROWN"" AKT-125 TTR/NKD-125R/NXR-125 BROSS",
anillos-0-25-akt-150ttr-crown,800600031.0,"ANILLOS X5 PCS 0.25 ""CROWN"" AKT-150TTR/AKT-150 NE/EVO-150R3",2,,800600031.0,,Producto,"ANILLOS, AKT-150TTR, AKT-150 NE, EVO-150R3","ANILLOS, AKT-150TTR, AKT-150 NE, EVO-150R3",ANILLOS,ANILLOS,"AKT-150TTR, AKT-150 NE, EVO-150R3",AKT-150TTR/AKT-150 NE/EVO-150R3,True,Title,Default Title,,,,,,,,800600031.0,0.0,shopify,140.0,deny,manual,10800.0,,True,True,800600031.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600031.jpg?v=1753257829,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.010.ANILLOS X5 PCS 0.25 ""CROWN"" AKT-150TTR/AKT-150 NE/EVO-150R3",
anillos-0-25-boxer-ct-100-tec-crown,800600111.0,"ANILLOS X5 PCS 0.25 ""CROWN"" BOXER CT100 TEC/PLATINO-100",2,,800600111.0,,Producto,"ANILLOS, BOXER CT100 TEC, PLATINO-100","ANILLOS, BOXER CT100 TEC, PLATINO-100",ANILLOS,ANILLOS,"BOXER CT100 TEC, PLATINO-100",BOXER CT100 TEC/PLATINO-100,True,Title,Default Title,,,,,,,,800600111.0,0.0,shopify,171.0,deny,manual,9100.0,,True,True,800600111.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600111.jpg?v=1753257821,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.015.ANILLOS X5 PCS 0.25 ""CROWN"" BOXER CT100 TEC/PLATINO-100",
anillos-0-25-eco-deluxe-crown,800600121.0,"ANILLOS X5 PCS 0.25 ""CROWN"" ECODELUXE/WAVE100/SPLENDOR",2,,800600121.0,,Producto,"ANILLOS, ECODELUXE, WAVE100, SPLENDOR, SPLENDOR+ , ECO100, ECO100+,  CD100 SLEEK","ANILLOS, ECODELUXE, WAVE100, SPLENDOR, SPLENDOR+ , ECO100, ECO100+,  CD100 SLEEK",ANILLOS,ANILLOS,"ECODELUXE, WAVE100, SPLENDOR, SPLENDOR+ , ECO100, ECO100+,  CD100 SLEEK",ECODELUXE/WAVE100/SPLENDOR/SPLENDOR+ /ECO100/ECO100+/ CD100 SLEEK,True,Title,Default Title,,,,,,,,800600121.0,0.0,shopify,480.0,deny,manual,8650.0,,True,True,800600121.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600121.jpg?v=1753257815,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.018.ANILLOS X5 PCS 0.25 ""CROWN"" ECODELUXE/WAVE100/SPLENDOR",
anillos-0-50-agility-125-crown,800600102.0,"ANILLOS X5 PCS 0.50 ""CROWN"" AGILITY-125",2,,800600102.0,,Producto,"ANILLOS, AGILITY-125","ANILLOS, AGILITY-125",ANILLOS,ANILLOS,AGILITY-125,AGILITY-125,True,Title,Default Title,,,,,,,,800600102.0,0.0,shopify,113.0,deny,manual,8970.0,,True,True,800600102.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600102.jpg?v=1753257824,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.013.ANILLOS X5 PCS 0.50 ""CROWN"" AGILITY-125",
anillos-0-50-akt-110-crown,800600003.0,"ANILLOS X5 PCS 0.50 ""CROWN"" AKT-110/SCOOTER-125",2,,800600003.0,,Producto,"ANILLOS, AKT-110","ANILLOS, AKT-110",ANILLOS,ANILLOS,AKT-110,AKT-110,True,Title,Default Title,,,,,,,,800600003.0,0.0,shopify,271.0,deny,manual,8950.0,,True,True,800600003.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600003.jpg?v=1753257840,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.003.ANILLOS X5 PCS 0.50 ""CROWN"" AKT-110/SCOOTER-125",
anillos-0-50-akt-125ttr-crown,800600022.0,"ANILLOS X5 PCS 0.50 ""CROWN"" AKT-125 TTR/NKD-125R/NXR-125 BROSS",2,,800600022.0,,Producto,"ANILLOS, AKT-125 TTR, NKD-125R, NXR-125 BROSS","ANILLOS, AKT-125 TTR, NKD-125R, NXR-125 BROSS",ANILLOS,ANILLOS,"AKT-125 TTR, NKD-125R, NXR-125 BROSS",AKT-125 TTR/NKD-125R/NXR-125 BROSS,True,Title,Default Title,,,,,,,,800600022.0,0.0,shopify,143.0,deny,manual,9750.0,,True,True,800600022.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600022.jpg?v=1753257832,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.008.ANILLOS X5 PCS 0.50 ""CROWN"" AKT-125 TTR/NKD-125R/NXR-125 BROSS",
anillos-0-50-akt-150ttr-crown,800600032.0,"ANILLOS X5 PCS 0.50 ""CROWN"" AKT-150TTR/AKT-150 NE/EVO-150R3",2,,800600032.0,,Producto,"ANILLOS, AKT-150TTR, AKT-150 NE, EVO-150R3","ANILLOS, AKT-150TTR, AKT-150 NE, EVO-150R3",ANILLOS,ANILLOS,"AKT-150TTR, AKT-150 NE, EVO-150R3",AKT-150TTR/AKT-150 NE/EVO-150R3,True,Title,Default Title,,,,,,,,800600032.0,0.0,shopify,22.0,deny,manual,9600.0,,True,True,800600032.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600032.jpg?v=1753257827,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.011.ANILLOS X5 PCS 0.50 ""CROWN"" AKT-150TTR/AKT-150 NE/EVO-150R3",
anillos-0-50-boxer-ct100-tec-crown,800600112.0,"ANILLOS X5 PCS 0.50 ""CROWN"" BOXER CT100 TEC/PLATINO-100",2,,800600112.0,,Producto,"ANILLOS, BOXER CT100 TEC, PLATINO-100","ANILLOS, BOXER CT100 TEC, PLATINO-100",ANILLOS,ANILLOS,"BOXER CT100 TEC, PLATINO-100",BOXER CT100 TEC/PLATINO-100,True,Title,Default Title,,,,,,,,800600112.0,0.0,shopify,124.0,deny,manual,10100.0,,True,True,800600112.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600112.jpg?v=1753257819,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.016.ANILLOS X5 PCS 0.50 ""CROWN"" BOXER CT100 TEC/PLATINO-100",
anillos-0-50-eco-deluxe-crown,800600122.0,"ANILLOS X5 PCS 0.50 ""CROWN"" ECODELUXE/WAVE100/SPLENDOR",2,,800600122.0,,Producto,"ANILLOS, ECODELUXE, WAVE100, ECO100, ECO100+,  CD100 SLEEK","ANILLOS, ECODELUXE, WAVE100, ECO100, ECO100+,  CD100 SLEEK",ANILLOS,ANILLOS,"ECODELUXE, WAVE100, ECO100, ECO100+,  CD100 SLEEK",ECODELUXE/WAVE100/ECO100/ECO100+/ CD100 SLEEK,True,Title,Default Title,,,,,,,,800600122.0,0.0,shopify,141.0,deny,manual,8675.0,,True,True,800600122.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600122.jpg?v=1753257814,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.019.ANILLOS X5 PCS 0.50 ""CROWN"" ECODELUXE/WAVE100/SPLENDOR",
anillos-1-25-ax-100-crown,800600435.0,"ANILLOS X5 PCS 1,25 ""CROWN"" AX-100",2,,800600435.0,,Producto,"ANILLOS, AX-100","ANILLOS, AX-100",ANILLOS,ANILLOS,AX-100,AX-100,True,Title,Default Title,,,,,,,,800600435.0,0.0,shopify,0.0,deny,manual,9350.0,,True,True,800600435.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600435.jpg?v=1753257766,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.076.ANILLOS X5 PCS 1,25 ""CROWN"" AX-100",
anillos-std-agility-125-crown,800600100.0,"ANILLOS X5 PCS STD ""CROWN"" AGILITY-125",2,,800600100.0,,Producto,"ANILLOS, AGILITY-125","ANILLOS, AGILITY-125",ANILLOS,ANILLOS,AGILITY-125,AGILITY-125,True,Title,Default Title,,,,,,,,800600100.0,0.0,shopify,240.0,deny,manual,8970.0,,True,True,800600100.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600100.jpg?v=1753257825,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.012.ANILLOS X5 PCS STD ""CROWN"" AGILITY-125",
anillos-std-akt-110-crown,800600001.0,"ANILLOS X5 PCS STD ""CROWN"" AKT-110-SCOOTER-125",2,,800600001.0,,Producto,"ANILLOS, AKT-110, SCOOTER-125","ANILLOS, AKT-110, SCOOTER-125",ANILLOS,ANILLOS,"AKT-110, SCOOTER-125",AKT-110 / SCOOTER-125,True,Title,Default Title,,,,,,,,800600001.0,0.0,shopify,394.0,deny,manual,8950.0,,True,True,800600001.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600001.jpg?v=1753257843,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.001.ANILLOS X5 PCS STD ""CROWN"" AKT-110-SCOOTER-125",
anillos-std-akt-125ttr-crown,800600020.0,"ANILLOS X5 PCS STD ""CROWN"" AKT-125 TTR/NKD-125R/NXR-125 BROSS",2,,800600020.0,,Producto,ANILLOS,", ",,,,,True,Title,Default Title,,,,,,,,800600020.0,0.0,shopify,0.0,deny,manual,8750.0,,True,True,800600020.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600020.jpg?v=1753257835,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.006.ANILLOS X5 PCS STD ""CROWN"" AKT-125 TTR/NKD-125R/NXR-125 BROSS",
anillos-std-akt-125s-crown,800600010.0,"ANILLOS X5 PCS STD ""CROWN"" AKT-125S/SL",2,,800600010.0,,Producto,"ANILLOS, AKT-125S","ANILLOS, AKT-125S",ANILLOS,ANILLOS,AKT-125S,AKT-125S,True,Title,Default Title,,,,,,,,800600010.0,0.0,shopify,70.0,deny,manual,9950.0,,True,True,800600010.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600010.jpg?v=1753257838,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.004.ANILLOS X5 PCS STD ""CROWN"" AKT-125S/SL",
anillos-std-akt-150ttr-crown,800600030.0,"ANILLOS X5 PCS STD ""CROWN"" AKT-150TTR/AKT-150 NE/EVO-150R3",2,,800600030.0,,Producto,"ANILLOS, AKT-150TTR, AKT-150 NE, EVO-150R3","ANILLOS, AKT-150TTR, AKT-150 NE, EVO-150R3",ANILLOS,ANILLOS,"AKT-150TTR, AKT-150 NE, EVO-150R3",AKT-150TTR/AKT-150 NE/EVO-150R3,True,Title,Default Title,,,,,,,,800600030.0,0.0,shopify,0.0,deny,manual,10100.0,,True,True,800600030.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600030.jpg?v=1753257830,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.009.ANILLOS X5 PCS STD ""CROWN"" AKT-150TTR/AKT-150 NE/EVO-150R3",
anillos-std-boxer-ct-100-tec-crown-1,800600110.0,"ANILLOS X5 PCS STD ""CROWN"" BOXER CT100 TEC/PLATINO-100",2,,800600110.0,,Producto,"ANILLOS, BOXER CT100 TEC, PLATINO-100","ANILLOS, BOXER CT100 TEC, PLATINO-100",ANILLOS,ANILLOS,"BOXER CT100 TEC, PLATINO-100",BOXER CT100 TEC/PLATINO-100,True,Title,Default Title,,,,,,,,800600110.0,0.0,shopify,337.0,deny,manual,9800.0,,True,True,800600110.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600110.jpg?v=1753257822,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.014.ANILLOS X5 PCS STD ""CROWN"" BOXER CT100 TEC/PLATINO-100",
anillos-std-bws-100-crown,800600380.0,"ANILLOS X5 PCS STD ""CROWN"" BWS-100/RX-100MV/KW-100",2,,800600380.0,,Producto,"ANILLOS, BWS-100, RX-100 MV, KW-100","ANILLOS, BWS-100, RX-100 MV, KW-100",ANILLOS,ANILLOS,"BWS-100, RX-100 MV, KW-100",BWS-100 / RX-100 MV / KW-100,True,Title,Default Title,,,,,,,,800600380.0,0.0,shopify,13.0,deny,manual,9476.0,,True,True,800600380.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600380.jpg?v=1753257499,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.070.ANILLOS X5 PCS STD ""CROWN"" BWS-100/RX-100MV/KW-100",
anillos-std-cb-110-crown,800600130.0,"ANILLOS X5 PCS STD ""CROWN"" CB-110/DREAM NEO 110",2,,800600130.0,,Producto,"ANILLOS, CB-110, DREAM NEO 110","ANILLOS, CB-110, DREAM NEO 110",ANILLOS,ANILLOS,"CB-110, DREAM NEO 110",CB-110 / DREAM NEO 110,True,Title,Default Title,,,,,,,,800600130.0,0.0,shopify,155.0,deny,manual,8700.0,,True,True,800600130.0,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800600130.jpg?v=1753257812,1,,False,,,,,,,,,,,,,,,,,,,,kg,,,True,,,active,"002.022.ANILLOS X5 PCS STD ""CROWN"" CB-110/DREAM NEO 110",
