Handle,Codigo,Title,Grupo,Body (HTML),Vendor,Product Category,Type,Tags,Tags Formula,Tags v2,Formula,Tags v3,Formula,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Colombia,Price / Colombia,Compare At Price / Colombia,Status
caucho-campana-pulsar-200ns-crown,600011000,"CAUCHO CAMPANA PULSAR-200NS ""CROWN""",29,,600011000,,Producto,"CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE), PULSAR-200NS, PULSAR-180 (6H)","CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE), PULSAR-200NS, PULSAR-180 (6H)",CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE),"CAUCHOS (CAMPANA, POSAPIES, SELECTOR, TORQUE)","PULSAR-200NS, PULSAR-180 (6H)",PULSAR-200NS / PULSAR-180 (6H),TRUE,Title,Default Title,,,,,,,,600011000,0.0,shopify,39,deny,manual,5800.00,,TRUE,TRUE,600011000,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/600011000.jpg?v=1753256734,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
caucho-campana-ax-100-crown,800010922,"CAUCHO CAMPANA X4 PCS ""CROWN"" AX-100/FR-80/VIVAX-115/BEST-125",29,,800010922,,Producto,"CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE), AX-100, FR-80, VIVAX-115, BEST-125","CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE), AX-100, FR-80, VIVAX-115, BEST-125",CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE),"CAUCHOS (CAMPANA, POSAPIES, SELECTOR, TORQUE)","AX-100, FR-80, VIVAX-115, BEST-125",AX-100/FR-80/VIVAX-115/BEST-125,TRUE,Title,Default Title,,,,,,,,800010922,0.0,shopify,230,deny,manual,4700.00,,TRUE,TRUE,800010922,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010922.png?v=1753258275,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
caucho-campana-x-4-pcs-ax-4-crown,800010920,"CAUCHO CAMPANA X4 PCS ""CROWN"" AX-4",29,,800010920,,Producto,"CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE), AX-4","CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE), AX-4",CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE),"CAUCHOS (CAMPANA, POSAPIES, SELECTOR, TORQUE)",AX-4,AX-4,TRUE,Title,Default Title,,,,,,,,800010920,0.0,shopify,0,deny,manual,4200.00,,TRUE,TRUE,800010920,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010920.png?v=1753258278,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
caucho-campana-x-4-pcs-cb-110-wave-crown,800010921,"CAUCHO CAMPANA X4 PCS ""CROWN"" CB110/WAVE-100/WAVE-110",29,,800010921,,Producto,"CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE), CB110, WAVE-100, WAVE-110","CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE), CB110, WAVE-100, WAVE-110",CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE),"CAUCHOS (CAMPANA, POSAPIES, SELECTOR, TORQUE)","CB110, WAVE-100, WAVE-110",CB110/WAVE-100/WAVE-110,TRUE,Title,Default Title,,,,,,,,800010921,0.0,shopify,0,deny,manual,4250.00,,TRUE,TRUE,800010921,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010921.png?v=1753258276,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
caucho-posapie-delantero-x-2-pcs-tvs-100-sport-crown,200011010,"CAUCHO POSAPIE DELANTERO X 2 PCS TVS-100 SPORT ""CROWN""",30,,200011010,,Producto,"CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE), TVS-100 SPORT","CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE), TVS-100 SPORT",CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE),"CAUCHOS (CAMPANA, POSAPIES, SELECTOR, TORQUE)",TVS-100 SPORT,TVS-100 SPORT,TRUE,Title,Default Title,,,,,,,,200011010,0.0,shopify,0,deny,manual,3600.00,,TRUE,TRUE,200011010,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/200011010.jpg?v=1753256385,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
caucho-posapie-delantero-x-2-pcs-akt-125-crown-1,800010970,"CAUCHO POSAPIE DELANTERO X2 PCS ""CROWN"" AKT125S/SL/NKD",30,,800010970,,Producto,"CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE), AKT125S, SL, NKD","CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE), AKT125S, SL, NKD",CAUCHOS (CAMPANA - POSAPIES - SELECTOR - TORQUE),"CAUCHOS (CAMPANA, POSAPIES, SELECTOR, TORQUE)","AKT125S, SL, NKD",AKT125S/SL/NKD,TRUE,Title,Default Title,,,,,,,,800010970,0.0,shopify,348,deny,manual,5100.00,,TRUE,TRUE,800010970,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800010970.png?v=1753256102,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-4-discos-libero-110-crown,100010977,"CENTRO Y PLATO EMBRAGUE 4 DISCOS LIBERO-110 ""CROWN""",31,,100010977,,Producto,"CENTROS Y PLATO EMBRAGUE, LIBERO-110, YBR-125, XTZ-125 ","CENTROS Y PLATO EMBRAGUE, LIBERO-110, YBR-125, XTZ-125 ",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"LIBERO-110, YBR-125, XTZ-125 ",LIBERO-110/YBR-125/XTZ-125 ,TRUE,Title,Default Title,,,,,,,,100010977,0.0,shopify,1,deny,manual,26000.00,,TRUE,TRUE,100010977,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/100010977.1.jpg?v=1753258409,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-5-discos-libero-110-crown,100010978,"CENTRO Y PLATO EMBRAGUE 5 DISCOS LIBERO-110 ""CROWN""",31,,100010978,,Producto,"CENTROS Y PLATO EMBRAGUE, LIBERO-110 (2009 EN ADEL., YBR-125 DX, XTZ-125 MN","CENTROS Y PLATO EMBRAGUE, LIBERO-110 (2009 EN ADEL., YBR-125 DX, XTZ-125 MN",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"LIBERO-110 (2009 EN ADEL., YBR-125 DX, XTZ-125 MN",LIBERO-110 (2009 EN ADEL./YBR-125 DX/XTZ-125 MN,TRUE,Title,Default Title,,,,,,,,100010978,0.0,shopify,40,deny,manual,29200.00,,TRUE,TRUE,100010978,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/100010978.1.jpg?v=1753258406,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-c100-wave-crown,100010981,"CENTRO Y PLATO EMBRAGUE C100-WAVE ""CROWN""",31,,100010981,,Producto,"CENTROS Y PLATO EMBRAGUE, C-100 BIZ, WAVE, FLEX","CENTROS Y PLATO EMBRAGUE, C-100 BIZ, WAVE, FLEX",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"C-100 BIZ, WAVE, FLEX",C-100 BIZ/WAVE/FLEX,TRUE,Title,Default Title,,,,,,,,100010981,0.0,shopify,39,deny,manual,23300.00,,TRUE,TRUE,100010981,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/100010981.1.jpg?v=1753258403,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-5-discos-libero-110-mod-2009-en-adel-crown,800011081,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" (5 DISCOS TIPO RX) LIBERO-110 (2009/2010)/YBR-125SS/XTZ-125 MV",31,,800011081,,Producto,"CENTROS Y PLATO EMBRAGUE, LIBERO-110 (2009, 2010), YBR-125SS, DX, XTZ-125 MV","CENTROS Y PLATO EMBRAGUE, LIBERO-110 (2009, 2010), YBR-125SS, DX, XTZ-125 MV",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"LIBERO-110 (2009, 2010), YBR-125SS, DX, XTZ-125 MV",LIBERO-110 (2009/2010)/YBR-125SS / DX / XTZ-125 MV,TRUE,Title,Default Title,,,,,,,,800011081,0.0,shopify,258,deny,manual,53400.00,,TRUE,TRUE,800011081,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011081.1.jpg?v=1753257113,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-akt-125-crown,800011061,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" AKT-125/CG-125/XL-125/185S/GL",31,,800011061,,Producto,"CENTROS Y PLATO EMBRAGUE, AKT-125, CG-125, XL-125, 185S, GL","CENTROS Y PLATO EMBRAGUE, AKT-125, CG-125, XL-125, 185S, GL",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"AKT-125, CG-125, XL-125, 185S, GL",AKT-125/CG-125/XL-125/185S/GL,TRUE,Title,Default Title,,,,,,,,800011061,0.0,shopify,81,deny,manual,42800.00,,TRUE,TRUE,800011061,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011061.1.jpg?v=1753257155,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-akt-200-crown,800011063,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" AKT-200",31,,800011063,,Producto,"CENTROS Y PLATO EMBRAGUE, AKT-200","CENTROS Y PLATO EMBRAGUE, AKT-200",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,AKT-200,AKT-200,TRUE,Title,Default Title,,,,,,,,800011063,0.0,shopify,7,deny,manual,52000.00,,TRUE,TRUE,800011063,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011063.1.jpg?v=1753257151,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-ax-100-crown,800011077,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" AX-100/AKT-100",31,,800011077,,Producto,"CENTROS Y PLATO EMBRAGUE, AX-100, AKT-100","CENTROS Y PLATO EMBRAGUE, AX-100, AKT-100",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"AX-100, AKT-100",AX-100/AKT-100,TRUE,Title,Default Title,,,,,,,,800011077,0.0,shopify,47,deny,manual,44200.00,,TRUE,TRUE,800011077,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011077.1.jpg?v=1753257121,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-ax-4-crown,800011078,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" AX-4",31,,800011078,,Producto,"CENTROS Y PLATO EMBRAGUE, AX-4","CENTROS Y PLATO EMBRAGUE, AX-4",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,AX-4,AX-4,TRUE,Title,Default Title,,,,,,,,800011078,0.0,shopify,128,deny,manual,46000.00,,TRUE,TRUE,800011078,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011078.1.jpg?v=1753257117,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-boxer-ct-100-tec-crown,800011064,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" BOXER CT-100 TEC/PLATINO-100",31,,800011064,,Producto,"CENTROS Y PLATO EMBRAGUE, BOXER CT-100 TEC, PLATINO-100","CENTROS Y PLATO EMBRAGUE, BOXER CT-100 TEC, PLATINO-100",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"BOXER CT-100 TEC, PLATINO-100",BOXER CT-100 TEC/PLATINO-100,TRUE,Title,Default Title,,,,,,,,800011064,0.0,shopify,126,deny,manual,40900.00,,TRUE,TRUE,800011064,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011064.1.jpg?v=1753257146,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-c-100-biz-wave-crown,800011073,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" C100 BIZ /WAVE-100/FLEX-125",31,,800011073,,Producto,CENTROS Y PLATO EMBRAGUE,", ",,#N/A,,#N/A,TRUE,Title,Default Title,,,,,,,,800011073,0.0,shopify,0,deny,manual,42000.00,,TRUE,TRUE,800011073,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011073.1.jpg?v=1753257130,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-cb-110-crown,800011072,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" CB-110/CB-1",31,,800011072,,Producto,"CENTROS Y PLATO EMBRAGUE, CB-110, CB-1","CENTROS Y PLATO EMBRAGUE, CB-110, CB-1",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"CB-110, CB-1",CB-110/CB-1,TRUE,Title,Default Title,,,,,,,,800011072,0.0,shopify,0,deny,manual,39200.00,,TRUE,TRUE,800011072,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011072.1.jpg?v=1753257134,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-cb-190r-crown,800011069,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" CB-190R",31,,800011069,,Producto,"CENTROS Y PLATO EMBRAGUE, CB-190R","CENTROS Y PLATO EMBRAGUE, CB-190R",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,CB-190R,CB-190R,TRUE,Title,Default Title,,,,,,,,800011069,0.0,shopify,81,deny,manual,48300.00,,TRUE,TRUE,800011069,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011069.1.jpg?v=1753256235,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-cbf-150-crown,800011071,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" CBF-150/XR-150L/INVICTA-150",31,,800011071,,Producto,"CENTROS Y PLATO EMBRAGUE, CBF-150, XR-150L, INVICTA-150","CENTROS Y PLATO EMBRAGUE, CBF-150, XR-150L, INVICTA-150",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"CBF-150, XR-150L, INVICTA-150",CBF-150/XR-150L/INVICTA-150,TRUE,Title,Default Title,,,,,,,,800011071,0.0,shopify,389,deny,manual,47800.00,,TRUE,TRUE,800011071,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011071.1.jpg?v=1753257138,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-cd-100-crown,800011070,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" ECO DELUXE/ECO100+",31,,800011070,,Producto,"CENTROS Y PLATO EMBRAGUE, ECO DELUXE, ECO100+, ECO100, SPLENDOR NXG, SPLENDOR +, CD100 SLEEK","CENTROS Y PLATO EMBRAGUE, ECO DELUXE, ECO100+, ECO100, SPLENDOR NXG, SPLENDOR +, CD100 SLEEK",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"ECO DELUXE, ECO100+, ECO100, SPLENDOR NXG, SPLENDOR +, CD100 SLEEK",ECO DELUXE/ECO100+/ECO100/SPLENDOR NXG/SPLENDOR +/CD100 SLEEK,TRUE,Title,Default Title,,,,,,,,800011070,0.0,shopify,484,deny,manual,41900.00,,TRUE,TRUE,800011070,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011070.1.jpg?v=1753257143,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-fz-16-crown,800011083,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" FZ-16/SZR-160/FAZER",31,,800011083,,Producto,"CENTROS Y PLATO EMBRAGUE, FZ-16, SZR-160, FAZER","CENTROS Y PLATO EMBRAGUE, FZ-16, SZR-160, FAZER",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"FZ-16, SZR-160, FAZER",FZ-16 / SZR-160 / FAZER,TRUE,Title,Default Title,,,,,,,,800011083,0.0,shopify,80,deny,manual,62200.00,,TRUE,TRUE,800011083,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011083.1.jpg?v=1753257104,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-gn-125h-crown,800011076,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" GN-125H/GS-125",31,,800011076,,Producto,"CENTROS Y PLATO EMBRAGUE, GN-125H, GS-125","CENTROS Y PLATO EMBRAGUE, GN-125H, GS-125",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"GN-125H, GS-125",GN-125H/GS-125,TRUE,Title,Default Title,,,,,,,,800011076,0.0,shopify,107,deny,manual,47800.00,,TRUE,TRUE,800011076,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011076.1.jpg?v=1753257126,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-libero-125-crown,800011052,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" LIBERO-125/YBR-125 ESD/XTZ-125 M.N",31,,800011052,,Producto,"CENTROS Y PLATO EMBRAGUE, LIBERO-125, YBR-125 ESD, XTZ-125 M.N","CENTROS Y PLATO EMBRAGUE, LIBERO-125, YBR-125 ESD, XTZ-125 M.N",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"LIBERO-125, YBR-125 ESD, XTZ-125 M.N",LIBERO-125/YBR-125 ESD/XTZ-125 M.N,TRUE,Title,Default Title,,,,,,,,800011052,0.0,shopify,0,deny,manual,39500.00,,TRUE,TRUE,800011052,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011052.1.jpg?v=1753257165,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-t-110-crypton-crown,800011082,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" T-110 CRYPTON",31,,800011082,,Producto,"CENTROS Y PLATO EMBRAGUE, T-110 CRYPTON","CENTROS Y PLATO EMBRAGUE, T-110 CRYPTON",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,T-110 CRYPTON,T-110 CRYPTON,TRUE,Title,Default Title,,,,,,,,800011082,0.0,shopify,69,deny,manual,41900.00,,TRUE,TRUE,800011082,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011082.1.jpg?v=1753257109,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-completo-wave-110-crown,800011074,"CENTRO Y PLATO EMBRAGUE COMPLETO ""CROWN"" WAVE-110",31,,800011074,,Producto,CENTROS Y PLATO EMBRAGUE,", ",,#N/A,,#N/A,TRUE,Title,Default Title,,,,,,,,800011074,0.0,shopify,0,deny,manual,41950.00,,TRUE,TRUE,800011074,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011074.1.jpg?v=1753256665,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-pulsar-200ns-crown,100010989,"CENTRO Y PLATO EMBRAGUE PULSAR-200NS ""CROWN""",31,,100010989,,Producto,"CENTROS Y PLATO EMBRAGUE, PULSAR 200 NS,  PULSAR 200 NS (CP),  PRO, MANIA","CENTROS Y PLATO EMBRAGUE, PULSAR 200 NS,  PULSAR 200 NS (CP),  PRO, MANIA",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"PULSAR 200 NS,  PULSAR 200 NS (CP),  PRO, MANIA",PULSAR 200 NS/ PULSAR 200 NS (CP)/ PRO/MANIA,TRUE,Title,Default Title,,,,,,,,100010989,0.0,shopify,113,deny,manual,30500.00,,TRUE,TRUE,100010989,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/100010989.1.jpg?v=1753258400,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-wave-110-crown,800011039,"CENTRO Y PLATO EMBRAGUE X 2 PCS ""CROWN"" WAVE-110",31,,800011039,,Producto,"CENTROS Y PLATO EMBRAGUE, WAVE-110","CENTROS Y PLATO EMBRAGUE, WAVE-110",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,WAVE-110,WAVE-110,TRUE,Title,Default Title,,,,,,,,800011039,0.0,shopify,84,deny,manual,23800.00,,TRUE,TRUE,800011039,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011039.1.jpg?v=1753256661,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-libero-125-crown,800011051,"CENTRO Y PLATO EMBRAGUE X 2 PCS (4 DISCOS TIPO XL) ""CROWN"" LIBERO-125/YBR-125 ESD/XTZ-125 M.N",31,,800011051,,Producto,"CENTROS Y PLATO EMBRAGUE, LIBERO-125, YBR-125 ESD, XTZ-125 M.N","CENTROS Y PLATO EMBRAGUE, LIBERO-125, YBR-125 ESD, XTZ-125 M.N",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"LIBERO-125, YBR-125 ESD, XTZ-125 M.N",LIBERO-125/YBR-125 ESD/XTZ-125 M.N,TRUE,Title,Default Title,,,,,,,,800011051,0.0,shopify,65,deny,manual,19200.00,,TRUE,TRUE,800011051,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011051.1.jpg?v=1753257168,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-cb-190r-crown,800011037,CENTRO Y PLATO EMBRAGUE X 2 PCS CB-190R,31,,800011037,,Producto,"CENTROS Y PLATO EMBRAGUE, CB-190R, CB-160F","CENTROS Y PLATO EMBRAGUE, CB-190R, CB-160F",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"CB-190R, CB-160F",CB-190R / CB-160F,TRUE,Title,Default Title,,,,,,,,800011037,0.0,shopify,49,deny,manual,24100.00,,TRUE,TRUE,800011037,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011037.1.jpg?v=1753256230,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-ax-4-crown-1,800011031,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" AX-4",31,,800011031,,Producto,"CENTROS Y PLATO EMBRAGUE, AX-4","CENTROS Y PLATO EMBRAGUE, AX-4",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,AX-4,AX-4,TRUE,Title,Default Title,,,,,,,,800011031,0.0,shopify,121,deny,manual,21800.00,,TRUE,TRUE,800011031,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011031.1.jpg?v=1753258266,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-boxer-crown,800011026,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" BOXER CT-100 TEC/PLATINO-100",31,,800011026,,Producto,"CENTROS Y PLATO EMBRAGUE, BOXER CT-100 TEC, PLATINO-100","CENTROS Y PLATO EMBRAGUE, BOXER CT-100 TEC, PLATINO-100",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"BOXER CT-100 TEC, PLATINO-100",BOXER CT-100 TEC/PLATINO-100,TRUE,Title,Default Title,,,,,,,,800011026,0.0,shopify,1,deny,manual,14700.00,,TRUE,TRUE,800011026,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011026.1.jpg?v=1753258273,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-cb-110-crown-1,800011040,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" CB-110",31,,800011040,,Producto,"CENTROS Y PLATO EMBRAGUE, CB-110","CENTROS Y PLATO EMBRAGUE, CB-110",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,CB-110,CB-110,TRUE,Title,Default Title,,,,,,,,800011040,0.0,shopify,20,deny,manual,22300.00,,TRUE,TRUE,800011040,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011040.1.jpg?v=1753258263,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-cd-100-crown-1,800011038,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" ECO DELUXE/ECO100+",31,,800011038,,Producto,"CENTROS Y PLATO EMBRAGUE, ECO DELUXE, ECO100+, ECO100, SPLENDOR NXG, SPLENDOR +, CD100 SLEEK","CENTROS Y PLATO EMBRAGUE, ECO DELUXE, ECO100+, ECO100, SPLENDOR NXG, SPLENDOR +, CD100 SLEEK",CENTROS Y PLATO EMBRAGUE,CENTROS Y PLATO EMBRAGUE,"ECO DELUXE, ECO100+, ECO100, SPLENDOR NXG, SPLENDOR +, CD100 SLEEK",ECO DELUXE/ECO100+/ECO100/SPLENDOR NXG/SPLENDOR +/CD100 SLEEK,TRUE,Title,Default Title,,,,,,,,800011038,0.0,shopify,179,deny,manual,19600.00,,TRUE,TRUE,800011038,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011038.1.jpg?v=1753257291,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
centro-y-plato-embrague-fz-16-crown-1,800011048,"CENTRO Y PLATO EMBRAGUE X2 PCS ""CROWN"" FZ-16/SZR-160/FAZER-160",31,,800011048,,Producto,CENTROS Y PLATO EMBRAGUE,", ",,#N/A,,#N/A,TRUE,Title,Default Title,,,,,,,,800011048,0.0,shopify,0,deny,manual,29900.00,,TRUE,TRUE,800011048,https://cdn.shopify.com/s/files/1/0942/7527/3016/files/800011048.1.jpg?v=1753257294,1,,FALSE,,,,,,,,,,,,,,,,,,,,kg,,,TRUE,,,active
